Altium Designer Pick and Place Locations
D:\payload_satellite\hw\SpaceLiin_Satellite_4U_Laser_Internal_External_V1.0.0\01_DESIGN\SpaceLiin_Satellite_4U_Laser_Internal_External_V1.0.0\Project Outputs for Satellite_4U_Laser_Int_Ext_V100\Pick Place for Satellite_4U_Laser_Int_Ext_V100.csv

========================================================================================================================
File Design Information:

Date:       29-04-26
Time:       23:40
Revision:   1904f59ff7e4e5852d04b8cf12b6fdea3460dc45
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"D30","1N4148W-TP","BottomLayer","SOD23","42.3040","34.0000","270","1N4148W-TP"
"LD25","LaserDiode","TopLayer","RLD65NZX1","59.5200","32.3300","90","RLD65NZX1"
"LD29","LaserDiode","TopLayer","RLD65NZX1","59.5200","54.3300","90","RLD65NZX1"
"LD28","LaserDiode","TopLayer","RLD65NZX1","64.1200","48.1300","90","RLD65NZX1"
"LD31","LaserDiode","TopLayer","RLD65NZX1","59.5200","65.3300","90","RLD65NZX1"
"LD27","LaserDiode","TopLayer","RLD65NZX1","59.5200","43.3300","90","RLD65NZX1"
"LD26","LaserDiode","TopLayer","RLD65NZX1","64.1200","37.1300","90","RLD65NZX1"
"LD30","LaserDiode","TopLayer","RLD65NZX1","64.1200","59.1300","90","RLD65NZX1"
"LD32","LaserDiode","TopLayer","RLD65NZX1","64.1200","70.1300","90","RLD65NZX1"
"C14","470pF/50V","BottomLayer","CAP_C_1608X80","28.1240","13.2840","270","CAP"
"D1","SS54","BottomLayer","DO-214AC_SMA","9.1990","22.4710","0","DIODE SCHOTTKY"
"U10","ADG1414BRUZ","BottomLayer","TSSOP24","49.7840","34.6456","270","ADG1414BRUZ"
"U9","ADG1414BRUZ","BottomLayer","TSSOP24","49.7840","50.3428","270","ADG1414BRUZ"
"U8","ADG1414BRUZ","BottomLayer","TSSOP24","49.7840","66.0400","270","ADG1414BRUZ"
"U7","OPA2192","BottomLayer","SO8","32.9500","11.6861","0","OPA2192IDR"
"U6","INA139","BottomLayer","SOT23-5","46.1581","11.5930","180","INA139NA/250"
"U5","OPA2192","BottomLayer","SO8","32.8962","21.8307","0","OPA2192IDR"
"U4","INA139","BottomLayer","SOT23-5","46.1043","22.0116","180","INA139NA/250"
"U3","ADG1414BRUZ","BottomLayer","TSSOP24","75.0306","37.8424","270","ADG1414BRUZ"
"U2","MCP4902-E/ST","BottomLayer","TSSOP14","75.9910","67.9050","270","MCP4902-E/ST"
"U1","TPS5430DDAR","BottomLayer","CONV_TPS5430DDAR","6.8730","27.9630","0","5.5V to 36V Input, 3A, 500kHz Step-Down Converter"
"TP19","","BottomLayer","Testpoint_80","47.9135","6.1392","90","Test Point"
"TP18","","BottomLayer","Testpoint_80","49.1270","6.1392","90","Test Point"
"TP13","","BottomLayer","Testpoint_80","73.3000","32.8000","90","Test Point"
"TP8","","BottomLayer","Testpoint_80","79.5000","66.1000","180","Test Point"
"TP7","","BottomLayer","Testpoint_80","68.9000","63.4000","180","Test Point"
"R44","4.7k","BottomLayer","RES_C_1608X60","45.9740","29.5910","180","RES"
"R43","4.7k","BottomLayer","RES_C_1608X60","48.9840","29.5910","180","RES"
"R42","4.7k","BottomLayer","RES_C_1608X60","45.9215","45.5057","180","RES"
"R41","4.7k","BottomLayer","RES_C_1608X60","45.9215","43.9420","0","RES"
"R40","4.7k","BottomLayer","RES_C_1608X60","71.2000","32.9000","180","RES"
"R39","4.7k","BottomLayer","RES_C_1608X60","45.9215","61.3410","180","RES"
"R38","4.7k","BottomLayer","RES_C_1608X60","45.9215","59.8170","0","RES"
"R28","1k","BottomLayer","RES_C_1608X60","46.1580","8.4270","180","RES"
"R24","34.8R/0.1%","BottomLayer","RES_SMD_0603_SHUNT","42.6257","13.1950","90","RT0603BRD077R5L"
"R23","10k","BottomLayer","RES_C_1608X60","32.3406","15.4430","180","RES"
"R22","140R","BottomLayer","RES_C_1608X60","38.9190","9.6010","0","RES"
"R21","51R/1%","BottomLayer","RES_SMD_0603_SHUNT","42.6257","9.9440","90","RT0603BRD077R5L"
"R20","47k","BottomLayer","RES_C_1608X60","26.4730","10.3630","270","RES"
"R19","47k","BottomLayer","RES_C_1608X60","28.1365","10.3630","90","RES"
"R18","10k","BottomLayer","RES_C_1608X60","35.4900","15.4430","180","RES"
"R17","100k","BottomLayer","RES_C_1608X60","39.7954","11.9250","270","RES"
"R16","10k","BottomLayer","RES_C_1608X60","32.2868","25.6407","180","RES"
"R15","140R","BottomLayer","RES_C_1608X60","38.8652","19.6717","0","RES"
"R14","47k","BottomLayer","RES_C_1608X60","26.4192","20.3067","270","RES"
"R13","4.7k","BottomLayer","RES_C_1608X60","71.2470","61.5490","180","RES"
"R12","4.7k","BottomLayer","RES_C_1608X60","71.2470","63.3730","180","RES"
"R11","1k","BottomLayer","RES_C_1608X60","46.1042","18.9637","180","RES"
"R10","47k","BottomLayer","RES_C_1608X60","28.0827","20.3067","90","RES"
"R9","10k","BottomLayer","RES_C_1608X60","35.4362","25.6407","180","RES"
"R8","4.7k","BottomLayer","RES_C_1608X60","74.2950","73.0980","0","RES"
"R7","100k","BottomLayer","RES_C_1608X60","39.7416","22.0847","270","RES"
"R5","1k","BottomLayer","RES_C_1005X40","29.5690","4.3900","0","RES"
"R4","3.24k","BottomLayer","RES_C_1005X40","4.0913","22.7385","0","RES"
"R3","140R/0.1%","BottomLayer","RES_SMD_0603_SHUNT","42.5719","20.3987","90","RN73R1JTTD30R0B25"
"R2","10k","BottomLayer","RES_C_1005X40","4.1000","21.4000","180","RES"
"R1","1k","BottomLayer","RES_C_1005X40","35.5000","4.3900","0","RES"
"Q2","DMG302PU-7","BottomLayer","SOT23-3-132","39.0460","15.3620","270","DMG302PU-7"
"Q1","DMG302PU-7","BottomLayer","SOT23-3-132","38.9922","25.5136","270","DMG302PU-7"
"LD13","LaserDiode","TopLayer","OPV302","19.8300","34.0000","0","OPV302"
"LD7","LaserDiode","TopLayer","OPV302","29.1600","34.0000","0","OPV302"
"LD19","LaserDiode","TopLayer","OPV302","10.5000","34.0000","0","OPV302"
"LD1","LaserDiode","TopLayer","OPV302","38.4900","34.0000","0","OPV302"
"LD20","LaserDiode","TopLayer","OPV302","10.5000","40.5000","0","OPV302"
"LD14","LaserDiode","TopLayer","OPV302","19.8300","40.5000","0","OPV302"
"LD8","LaserDiode","TopLayer","OPV302","29.1600","40.5000","0","OPV302"
"LD2","LaserDiode","TopLayer","OPV302","38.4900","40.5000","0","OPV302"
"LD15","LaserDiode","TopLayer","OPV302","19.8300","47.0000","0","OPV302"
"LD9","LaserDiode","TopLayer","OPV302","29.1600","47.0000","0","OPV302"
"LD21","LaserDiode","TopLayer","OPV302","10.5000","47.0000","0","OPV302"
"LD3","LaserDiode","TopLayer","OPV302","38.4900","47.0000","0","OPV302"
"LD22","LaserDiode","TopLayer","OPV302","10.5000","53.5000","0","OPV302"
"LD16","LaserDiode","TopLayer","OPV302","19.8300","53.5000","0","OPV302"
"LD10","LaserDiode","TopLayer","OPV302","29.1600","53.5000","0","OPV302"
"LD4","LaserDiode","TopLayer","OPV302","38.4900","53.5000","0","OPV302"
"LD17","LaserDiode","TopLayer","OPV302","19.8300","60.0000","0","OPV302"
"LD11","LaserDiode","TopLayer","OPV302","29.1600","60.0000","0","OPV302"
"LD23","LaserDiode","TopLayer","OPV302","10.5000","60.0000","0","OPV302"
"LD5","LaserDiode","TopLayer","OPV302","38.4900","60.0000","0","OPV302"
"LD24","LaserDiode","TopLayer","OPV302","10.5000","66.5000","0","OPV302"
"LD18","LaserDiode","TopLayer","OPV302","19.8300","66.5000","0","OPV302"
"LD12","LaserDiode","TopLayer","OPV302","29.1600","66.5000","0","OPV302"
"LD6","LaserDiode","TopLayer","OPV302","38.4900","66.5000","0","OPV302"
"L1","SRP7050TA-220M","BottomLayer","PSM6050","7.8740","16.6748","90","FIXED IND 22UH 2.5A 170 MOHM SMD"
"H8","hole_space","TopLayer","HEX-M3_NoVia_Smaller","79.0000","77.0000","0",""
"H7","hole_space","TopLayer","HEX-M3_NoVia_Smaller","45.5360","77.0000","0",""
"H6","hole_space","TopLayer","HEX-M3_NoVia_Smaller","3.0000","77.0000","0",""
"H5","hole_space","TopLayer","HEX-M3_NoVia_Smaller","79.0000","44.5000","0",""
"H4","hole_space","TopLayer","HEX-M3_NoVia_Smaller","3.0000","44.5000","0",""
"H3","hole_space","TopLayer","HEX-M3_NoVia_Smaller","79.0000","3.0000","0",""
"H2","hole_space","TopLayer","HEX-M3_NoVia_Smaller","43.0000","3.0000","0",""
"H1","hole_space","TopLayer","HEX-M3_NoVia_Smaller","3.0000","3.0000","0",""
"FB1","BLM18PG121SN1D","BottomLayer","IND_C_1608X60","71.2470","67.2123","180",""
"D42","1N4148W-TP","BottomLayer","SOD23","59.3050","36.6300","0","1N4148W-TP"
"D40","1N4148W-TP","BottomLayer","SOD23","59.3050","47.6300","0","1N4148W-TP"
"D39","1N4148W-TP","BottomLayer","SOD23","64.3350","53.8300","180","1N4148W-TP"
"D38","1N4148W-TP","BottomLayer","SOD23","59.3050","58.6300","0","1N4148W-TP"
"D35","S2303","BottomLayer","SOT23-3-132","61.2460","9.9790","180","S2303"
"D34","S2303","BottomLayer","SOT23-3-132","57.7130","9.9790","180","S2303"
"D32","1N4148W-TP","BottomLayer","SOD23","32.9740","34.0000","270","1N4148W-TP"
"D31","1N4148W-TP","BottomLayer","SOD23","14.3140","34.0000","270","1N4148W-TP"
"D29","1N4148W-TP","BottomLayer","SOD23","14.3140","40.5000","270","1N4148W-TP"
"D28","1N4148W-TP","BottomLayer","SOD23","23.6440","40.5000","270","1N4148W-TP"
"D27","1N4148W-TP","BottomLayer","SOD23","32.9740","40.5000","270","1N4148W-TP"
"D26","1N4148W-TP","BottomLayer","SOD23","42.3040","40.5000","270","1N4148W-TP"
"D25","1N4148W-TP","BottomLayer","SOD23","23.6440","47.0000","270","1N4148W-TP"
"D24","1N4148W-TP","BottomLayer","SOD23","32.9740","47.0000","270","1N4148W-TP"
"D23","1N4148W-TP","BottomLayer","SOD23","14.3140","47.0000","270","1N4148W-TP"
"D22","1N4148W-TP","BottomLayer","SOD23","42.3040","47.0000","270","1N4148W-TP"
"D21","1N4148W-TP","BottomLayer","SOD23","14.3140","53.5000","270","1N4148W-TP"
"D20","1N4148W-TP","BottomLayer","SOD23","23.6440","53.5000","270","1N4148W-TP"
"D19","1N4148W-TP","BottomLayer","SOD23","32.9740","53.5000","270","1N4148W-TP"
"D18","1N4148W-TP","BottomLayer","SOD23","42.3040","53.5000","270","1N4148W-TP"
"D17","1N4148W-TP","BottomLayer","SOD23","23.6440","60.0000","270","1N4148W-TP"
"D16","1N4148W-TP","BottomLayer","SOD23","32.9740","60.0000","270","1N4148W-TP"
"D15","1N4148W-TP","BottomLayer","SOD23","14.3140","60.0000","270","1N4148W-TP"
"D14","1N4148W-TP","BottomLayer","SOD23","42.3040","60.0000","270","1N4148W-TP"
"D12","1N4148W-TP","BottomLayer","SOD23","23.6440","66.5000","270","1N4148W-TP"
"D11","1N4148W-TP","BottomLayer","SOD23","32.9740","66.5000","270","1N4148W-TP"
"D10","1N4148W-TP","BottomLayer","SOD23","42.3040","66.5000","270","1N4148W-TP"
"D9","S2303","BottomLayer","SOT23-3-132","54.1800","9.9790","180","S2303"
"D8","S2303","BottomLayer","SOT23-3-132","71.6216","28.8478","270","S2303"
"D7","S2303","BottomLayer","SOT23-3-132","71.6216","25.4003","270","S2303"
"D6","S2303","BottomLayer","SOT23-3-132","71.6216","21.9528","270","S2303"
"D5","S2303","BottomLayer","SOT23-3-132","71.6216","18.5053","270","S2303"
"D4","S2303","BottomLayer","SOT23-3-132","71.6216","15.0578","270","S2303"
"D3","LED_RED","BottomLayer","LED_0603","26.6480","4.3900","0",""
"D2","LED_YELLOW","BottomLayer","LED_0603","32.8840","4.3900","0",""
"C55","0.22uF/25V","BottomLayer","CAP_C_1608X80","45.9215","39.8360","180","CAP"
"C53","0.22uF/25V","BottomLayer","CAP_C_1608X80","45.9215","55.4990","180","CAP"
"C51","0.22uF/25V","BottomLayer","CAP_C_1608X80","69.9000","37.4000","90","CAP"
"C49","0.22uF/25V","BottomLayer","CAP_C_1608X80","45.9215","70.8899","180","CAP"
"C43","0.22uF/25V","BottomLayer","CAP_C_1608X80","46.1580","14.6810","0","CAP"
"C33","0.22uF/25V","BottomLayer","CAP_C_1608X80","35.4520","7.8230","0","CAP"
"C26","0.22uF/25V","BottomLayer","CAP_C_1608X80","71.2470","68.9117","180","CAP"
"C25","0.22uF/25V","BottomLayer","CAP_C_1608X80","71.2470","65.5379","0","CAP"
"C22","2200pF/50V","BottomLayer","CAP_C_1608X80","37.9762","22.0847","270","CAP"
"C21","47uF/20V","BottomLayer","CAP_TANT_2312","18.9420","21.1850","0","TAJC476K020RNJ"
"C19","47uF/20V","BottomLayer","CAP_TANT_2312","19.6000","5.8000","0","TAJC476K020RNJ"
"C18","47uF/20V","BottomLayer","CAP_TANT_2312","9.6710","6.4150","180","TAJC476K020RNJ"
"C17","47uF/20V","BottomLayer","CAP_TANT_2312","19.7390","27.3812","90","TAJC476K020RNJ"
"C16","0.22uF/25V","BottomLayer","CAP_C_1608X80","71.2470","73.0855","0","CAP"
"C10","0.22uF/25V","BottomLayer","CAP_C_1608X80","35.3982","18.1477","0","CAP"
"C9","470pF/50V","BottomLayer","CAP_C_1608X80","28.0702","23.3547","270","CAP"
"C5","0.22uF/25V","BottomLayer","CAP_C_1608X80","17.4949","9.0055","180","CAP"
"C4","0.22uF/25V","BottomLayer","CAP_C_1608X80","11.5988","3.4000","0","CAP"
"C3","47uF/20V","BottomLayer","CAP_TANT_2312","15.2400","27.3812","90","TAJC476K020RNJ"
"C2","0.22uF/25V","BottomLayer","CAP_C_1608X80","12.0000","27.8000","270","CAP"
"C1","0.01uF/16V","BottomLayer","CAP_C_1608X80","4.2166","24.3175","180","CAP"
